word	parts
swarthy	adj|n
sway	n|v
swear	adj|n|v
sweat	n|v
sweater	n|v
sweep	n|v
sweeping	adj|n|v
sweet	adj|adv|interj|n|v
sweeten	n|v
sweetness	n
swell	adj|adv|n|v
swelling	n|v
swelter	n|v
sweltering	adj|n|v
swerve	n|v
swift	adj|adv|n
swiftness	n
swill	n|v
swim	n|pron|v
swimming	n|v
swindle	n|v
swine	n
swing	n|v
swipe	n|v
swirl	n|v
swiss	adj|n|v
switch	adj|n|v
switzerland	n
sword	n|v
sybarite	adj|n
sybaritic	adj
sycophant	n|v
sydney	n
syllable	n|v
syllabus	n
symbiosis	n
symbiotic	adj|n
symbol	n|v
symbolism	n
symbolize	v
symbology	n
symmetrical	adj
symmetry	n
sympathetic	adj|n
sympathize	v
sympathy	n
symphony	n
symposium	n
symptom	n
synchronize	v
synchronous	adj
syndicate	n|v
syndrome	n
synergic	adj
synonym	n|v
synonymous	adj
synopsis	n
synoptic	adj|n
synthesis	n
synthesize	v
synthesizer	n
synthetic	adj|n
syringe	n|v
syrup	n|v
system	n
systematic	adj|adv
systematical	adj
systematically	adv
systematize	v
systems	n
t-shirt	n
table	n|v
tableland	n
tables	n|v
tablet	n|v
tablets	n
tableware	n
taboo	adj|n|v
tabulate	adj|n|v
tacit	adj
taciturn	adj
tack	n|v
tackiness	n
tackle	n|v
tact	n|v
tactic	adj|n
tactics	n
tactile	adj
tadpole	n
tag	adj|n|v
tail	adj|n|v
tailor	n|v
taint	n|phrase|v
take	n|v
taking	adj|n|v
tale	n|v
talent	n
talented	adj
talisman	n|v
talk	n|v
tall	adj|n
tally	adv|interj|n|v
talon	n
tambourine	n|v
tame	adj|n|v
tamp	v
tamper	n|v
tan	adj|n|num|v
tangential	adj
tangible	adj|n
tangle	n|v
tango	n|v
tangy	adj
tank	adj|n|v
tanker	n|v
tantalize	v
tantamount	adj|n|v
tantrum	n|v
tap	n|v
tape	n|v
taper	adj|n|v
tapering	n|v
tapestry	n|v
tapeworm	n|v
tar	n|v
tardiness	n
tardy	adj|n|v
tare	n|v
target	n|v
tariff	n|v
tarnish	n|v
tarpaulin	n|v
tarry	adj|n|v
tart	adj|n|v
task	n|v
taste	adj|n|v
tasteless	adj
tasty	adj|n
tattered	adj|v
tatty	adj|n
taunt	adj|n|v
taut	adj|v
tauten	v
tautological	adj
tavern	n
tawdry	adj|n
tax	n|v
taxation	n
taxi	n|v
taxicab	n|v
taxing	adj|n|v
taxonomist	n
tea	adj|n|v
teach	n|v
teacher	n
teaching	n|v
team	interj|n|v
teams	n|v
teamwork	n
teapot	n
tear	n|v
tease	n|v
technical	adj|n
technician	n
technique	n
techniques	n
technocrat	n
technology	n
tectonics	n
tedious	adj
tedium	n
teem	n|v
teenager	n
teens	n
teeter	n|v
teeth	n|v
teetotal	adj|n|v
telecommuter	n
telegram	n|v
telegraph	n|v
telephone	n|v
telescope	n|v
televise	v
television	n|v
telex	n|v
tell	n|v
telling	adj|n|v
temerity	n
temp	adj|adv|n|v
temper	n|v
temperament	n
temperamental	adj
temperance	n
temperate	adj|v
temperature	n
tempest	n|v
tempestuous	adj
temple	n|v
temples	n|v
tempo	n
temporal	adj|n
temporarily	adv
temporary	adj|n
temporize	v
tempt	v
temptation	n
tempting	adj|n|v
ten	n|num
tenable	adj
tenacious	adj
tenacity	n
tenancy	n
tenant	n|v
tend	v
tendency	n
tendentious	adj
tender	adj|adv|n|v
tenderness	n
tendinous	adj
tenement	n
tenet	n
tennis	n|v
tenor	adj|n
tense	adj|n|v
tensile	adj
tension	n|v
tent	n|v
tentacle	n|v
tentative	adj|n
tenth	adj|n|v
tenuous	adj
tenure	n|v
tepid	adj
term	adj|n|v
terminal	adj|n|v
terminate	adj|v
termination	n
terminology	n
terminus	n
termite	n|v
terms	n|v
terrace	n|v
terrain	n
terrestrial	adj|n
terrible	adj|adv
terribly	adv
terrific	adj
terrify	v
terrifying	adj|v
territorial	adj|n
territory	n
terror	adj|n
terrorist	adj|n
terse	adj
tertiary	adj|n
test	n|v
testament	n|v
testator	n
testify	v
testimony	n
testiness	n
testy	adj
tether	n|num|v
text	n|v
textbook	adj|n
textile	adj|n
texture	adj|n|v
textured	adj|v
than	adv|conj|n|prep
thank	n|v
thankful	adj|n
thanksgiving	n
that	adv|conj|det|n|pron
thatch	n|v
thaw	n|v
the	adv|det|prep|pron
theater	n
theatre	n
theft	n
their	adv|det|phrase
theirs	pron
theist	n
them	det|pron
thematic	adj|n
theme	n|v
themselves	pron
then	adj|adv|conj|n
theocracy	n
theological	adj
theorem	n|v
theoretical	adj
theory	n
therapeutic	adj|n
therapist	n
therapy	n|v
there	adv|det|interj|n|phrase|pron
thereafter	adv|n
thereby	adv
therefore	adv
therein	adv
thereof	adv
thermal	adj|n|v
thermodynamics	n
thermometer	n
thermos	n
thesaurus	n
these	det|pron
thesis	n
thespian	adj|n
they	det|pron|v
thick	adj|adv|det|n|v
thicken	v
thicket	n
thickness	n|v
thief	n
thigh	n
thin	adj|adv|n|v
thing	n|v
think	n|v
thinking	n|v
third	adj|n|v
thirdly	adv
thirst	n|v
thirsty	adj|n
thirteen	num
thirty	n|num
this	adv|det|interj|n|pron
thorn	n|v
thorny	adj
thorough	adj|n|prep
thoroughly	adv
those	det|pron
though	adv|conj|v
thought	n|v
thoughtful	adj
thoughtless	adj
thoughts	n
thousand	num
thousand-fold	
thousandfold	adj|adv
thrall	adj|n|v
thrash	n|v
thread	n|v
threadbare	adj
threadlike	adj
threat	n|v
threaten	v
threateningly	adv
threats	n
three	n|num
three-dimensional	adj
thresh	v
threshold	n
thrift	n|v
thriftless	adj
thrifty	adj
thrill	n|v
thriller	n
thrive	v
throat	n|v
throes	n
throne	n|v
throng	adj|n|v
throttle	n|v
through	adj|adv|n|prep
throughout	adv|prep
throw	n|v
throwback	n
thrust	n|v
thumb	n|v
thump	n|v
thunder	n|v
thunderstorm	n
thursday	adv|n
thus	adv|n
thwart	adj|adv|n|prep|v
tibet	n
tick	n|v
ticket	n|v
tickets	n|v
tickle	adj|adv|n|v
tickler	n
ticklish	adj
tide	n|v
tidy	adj|interj|n|v
tie	n|v
tiff	n|v
tiger	n
tight	adj|adv|v
tighten	v
tightfisted	adj
tightly	adv
tile	n|v
tiles	n|v
till	conj|n|prep|v
tilt	n|v
timber	interj|n|v
timbre	n
time	interj|n|v
time-consuming	adj
timely	adj|adv
timetable	n|v
timeworn	adj
timid	adj
timidity	n
timorous	adj
tin	adj|n|v
tinder	n|v
tined	adj|v
tinge	n|v
tingle	n|v
tinker	n|v
tinplate	n|v
tint	n|phrase|v
tiny	adj|n
tip	n|v
tipple	n|v
tirade	n|v
tire	n|v
tired	adj|v
tiresome	adj
tissue	n|v
titanic	adj|n
title	interj|n|v
titular	adj|n
to	adv|conj|n|phrase|prep|v
toad	n|v
toady	adj|n|v
toast	n|v
tobacco	n|v
today	adj|adv|n
toddle	n|v
toe	n|v
toed	adj|v
together	adj|adv
toil	n|v
toilet	n|v
token	adj|n|v
tokyo	n
tolerable	adj|adv
tolerance	n|v
tolerant	adj|n
tolerate	v
toll	n|v
tomato	adj|n|v
tomb	n|v
tombstone	n|v
tomorrow	adv|n
ton	n
tone	n|pron|v
tones	n|v
tongs	n|v
tongue	n|v
tonic	adj|n|v
tonight	adv|n
tonsorial	adj
too	adv
tool	n|v
tools	n|v
tooth	n|v
toothache	n
toothbrush	n|v
toothed	adj|v
toothpaste	n|v
top	adj|adv|interj|n|v
topic	adj|n
topics	n
topographical	adj
topography	n
topple	n|v
topsoil	n|v
topsy-turvy	adj|adv|n|v
torch	n|v
torment	n|v
tornado	n|v
torpedo	n|v
torpid	adj|n
torpor	n
torque	n|v
torrent	adj|n|v
torrential	adj
torrid	adj
torso	n
tortoise	n
tortuous	adj
torture	n|v
toss	n|v
total	adj|n|v
totalitarian	adj|n
totality	n
totally	adv
totem	n
totter	n|v
touch	n|v
touchable	adj
touchdown	n
touched	adj|v
touching	adj|n|prep|v
touchstone	n
touchy	adj
tough	adj|interj|n|v
toupee	n
tour	n|v
touring	adj|n|v
tourism	n
tourist	n|v
tourists	n
tournament	n
tourniquet	n|v
tours	n|v
tousle	n|v
tout	n|v
tow	n|phrase|v
toward	adj|n|prep
towards	adj|adv|prep
towel	n|v
tower	n|v
towering	adj|n|v
town	n
toxic	adj
toxin	n
toy	adj|n|v
toys	n|v
trace	adj|n|v
traceable	adj
track	n|v
tract	n|v
tractability	n
tractable	adj
traction	n|v
tractor	n|v
trade	adj|n|v
trademark	adj|n|v
trader	n
tradesman	n
tradition	n|v
traditional	adj|n
traditionally	adv
traduce	v
traffic	adj|n|v
tragedy	n
tragic	adj|n
trail	n|v
train	n|v
trainer	n
training	n|v
trainload	n
trains	n|v
trait	n
traitor	adj|n|v
trajectory	n
tram	n|v
trammel	n|v
tramp	n|v
trample	n|v
trance	n|v
tranquil	adj
tranquility	n
transact	v
transaction	n
transcend	v
transcendent	adj|n
transcendental	adj|n
transcontinental	adj|n
transcribe	v
transcript	n|v
transfer	n|v
transfigure	v
transfix	n|v
transform	n|v
transformation	n
transformer	n
transfuse	v
transgress	v
transgression	n
transience	n
transient	adj|n
transistor	n
transit	n|v
transition	n|v
transitory	adj
translate	n|v
translation	n
translator	n
translucent	adj|n
transmission	n
transmit	v
transmitter	n
transmute	v
transparent	adj|n
transpire	v
transplant	n|v
transplantation	n
transport	n|v
transportation	n
transpose	adj|n|v
transverse	adj|n|v
trap	n|v
trapeze	n|v
trapper	n
trash	n|v
trauma	n
travel	n|v
traveler	n
travelers	n
traveling	adj|n|v
traverse	adj|adv|n|v
travesty	n|v
trawl	n|v
tray	n|v
treacherous	adj
treachery	n
tread	n|v
treadmill	n|v
treason	n
treasure	n|v
treasurer	n
treat	n|v
treatise	n
treatment	n
treaty	n|v
treble	adj|adv|n|v
tree	n|num|v
trees	n|v
trek	adj|n|v
tremble	n|v
tremendous	adj
tremendously	adv
tremor	n|v
tremulous	adj
trench	n|v
trenchant	adj
trend	n|v
trends	n|v
trepidation	n
trespass	n|v
trespasser	n
tresses	n|v
trial	adj|n|v
triangle	n
triangular	adj
tribal	adj|n
tribe	n|v
tribulation	n
tribunal	n
tributary	adj|n
tribute	n|v
tributes	n
trick	adj|n|v
trickery	n
trickle	n|v
trident	n
trifle	n|v
trifling	adj|n|v
trigger	adj|n|v
trillion	n|num
trilogy	n
trim	adj|adv|n|v
trinity	n
trinket	n|v
trio	n
trip	adj|n|v
triple	adj|n|v
tripod	n|v
trite	adj|n
triumph	n|v
triumphant	adj
trivia	n
trivial	adj|n
trolley	n|v
troop	n|v
trophy	n|v
tropic	adj|n
tropical	adj|n
tropics	n
trot	n|v
trouble	n|v
troublesome	adj
troubling	adj|n|v
trough	n|v
troupe	n|v
trousers	n
trove	n
trowel	n|v
truancy	n
truant	adj|n|v
truce	n|v
truck	n|v
truculent	adj
trudge	n|v
true	adj|adv|n|v
truism	n
truly	adv
trumpery	adj|n
trumpet	n|v
trumpeter	n
truncate	adj|v
trunk	n|v
truss	n|v
trust	adj|interj|n|v
trustworthy	adj
truth	n|v
try	adj|n|v
trying	adj|n|v
tub	n|v
tube	n|v
tuber	n
tuberculosis	n
tuck	n|v
tuesday	adv|n
tug	n|v
tuition	n
tulip	n
tumble	n|v
tumid	adj
tumour	n
tumult	n|v
tuna	n
tundra	n
tune	interj|n|v
tunnel	n|v
tunnels	n
turbine	n
turbulence	n
turbulent	adj
turf	n|v
turgid	adj
turkey	adj|n
turmoil	n|v
turn	n|v
turncoat	n|v
turning	n|v
turnip	n|v
turnover	adj|n
turnpike	n|v
turpitude	n
turquoise	adj|n
turret	n
turtle	n|v
tusk	n|v
tussle	n|v
tutelage	n
tutor	n|v
tutorial	adj|n
tuxedo	n
tv	n
twaddle	n|v
tweezers	n
twelfth	adj|n
twelve	n|num
twentieth	adj|n
twenty	n|num
twice	adv
twig	n|v
twilight	adj|n|v
twin	adj|n|v
twine	n|v
twinge	n|v
twinkle	n|v
twist	n|v
two	n|num
tycoon	n
type	adv|n|v
types	n|v
typewriter	n
typhoon	n|v
typical	adj|n
typify	v
typist	n
typo	n|v
typographical	adj
tyrannical	adj
tyranny	n
tyrant	adj|n|v
tyre	n|v
tyro	n
ubiquitous	adj
ugly	adj|n|v
ulcer	n|v
ulcerate	adj|v
ulterior	adj
ultimate	adj|n|v
ultimately	adv
ultimatum	n
ultramundane	adj
ultrasonic	adj
ultrasonics	n
ultraviolet	adj|n
umbrage	n|v
umbrella	n|v
umpire	n|v
unable	adj|interj|v
unadorned	adj|v
unaffected	adj|n|v
unaided	adj
unanimity	n
unanimous	adj
unassuming	adj
unavoidable	adj|n
unbearable	adj
unbecoming	adj|n|v
unbelievable	adj
unbend	v
unbiased	adj
unbidden	adj
unblemished	adj
unbridgeable	adj
unbridled	adj|v
unbroken	adj|v
uncanny	adj|n
uncertain	adj|n
uncharted	adj
uncle	interj|n|v
uncomfortable	adj
uncommitted	adj
unconditional	adj|n
unconscionable	adj
unconscious	adj|n
unconventional	adj|n
unconvincing	adj|v
uncooperative	adj
uncouth	adj
uncover	v
unctuous	adj
undaunted	adj
under	adj|adv|n|prep
underbid	n|v
undercut	adj|n|v
underdeveloped	adj|v
underdog	n
underestimate	n|v
underestimated	v
undergird	v
undergo	v
undergraduate	adj|n
underground	adj|adv|n|v
underhanded	adj|adv|n|v
underlie	v
underline	adj|n|v
underling	n
underlying	adj|n|v
undermine	v
underneath	adj|adv|n|prep
underplay	n|v
underrate	n|v
underscore	n|v
understand	interj|v
understanding	adj|n|v
understate	v
understated	adj|v
understatement	n
understudy	n|v
undertake	n|v
undertaking	n|v
underutilized	adj|v
underwater	adj|adv|n|v
underwear	n
underwrite	v
undeserved	adj
undesirable	adj|n
undifferentiated	adj
undirected	adj
undisputable	adj
undistorted	adj
undisturbed	adj
undivided	adj
undo	adj|n|v
undoubtedly	adv
undue	adj
undulate	adj|v
unearth	v
unearthly	adj
uneasy	adj
unemployed	adj|n
unemployment	n
unenlightened	adj
uneven	adj|v
unevenly	adv
unexceptionable	adj
unexceptional	adj
unexpected	adj|n
unexplored	adj
unfailing	adj
unfair	adj|v
unfasten	v
unfavorable	adj
unfeigned	adj
unfertilized	adj
unfit	adj|v
unflappable	adj
unfold	n|v
unfortunate	adj|n
unfortunately	adv
unfounded	adj
ungainly	adj|adv|n
ungrudging	adj
unguarded	adj
unguent	adj|n
unhappy	adj|n|v
unhealthy	adj
unicorn	adj|n|v
unidimensional	adj
unification	n
uniform	adj|n|v
uniformity	n
uniformly	adv
unify	v
unilateral	adj
unimaginable	adj
unimpassioned	adj
unimpeachable	adj
unimportant	adj
uninhabited	adj
uninitiated	adj|n
union	adj|n|v
unique	adj|n
uniqueness	n
unison	n
unit	adj|n
unite	n|v
united	adj|n|v
unity	n
universal	adj|n
universally	adv
universe	n
universities	n
university	n
univocal	adj|n
unjust	adj
unjustified	adj|v
unjustly	adv
unkempt	adj
unkind	adj
unknown	adj|n|v
unleash	v
unless	conj
unlike	adj|n|prep|v
unlikely	adj|adv|n
unlimited	adj
unload	v
unlock	n|v
unlucky	adj
unmarried	adj|n
unmatched	adj|v
unmitigated	adj
unmoved	adj
unnecessary	adj
unnoticed	adj
unobstructed	adj|v
unobtrusive	adj
unorthodox	adj
unpack	v
unpaid	adj
unpalatable	adj|n
unparalleled	adj
unpleasant	adj
unprecedented	adj
unpredictable	adj|n
unpremeditated	adj
unprepossessing	adj
unpretentious	adj
unprincipled	adj
unproductive	adj
unpromising	adj|v
unprovoked	adj|adv|v
unqualified	adj|v
unquestionably	adv
unquestioning	adj
unravel	v
unreasonable	adj
unregenerate	adj
unregulated	adj
unreliable	adj|n
unremitting	adj
unrepentant	adj
unrequited	adj
unreserved	adj|v
unrest	n
unrestrained	adj|v
unrestricted	adj
unruly	adj
unsafe	adj|v
unsatisfactory	adj
unscathed	adj
unscented	adj
unscrupulous	adj
unscrupulously	adv
unscrupulousness	n
unseasonably	adv
unseemly	adj|adv
unselfish	adj
unsettle	v
unsettling	adj|n|v
unsocial	adj
unsophisticated	adj
unsound	adj
unspoiled	adj
unspotted	adj|v
unstable	adj|v
unstinting	adj
unsubstantiated	adj|v
unsuccessful	adj
unsuitable	adj
untamed	adj
untapped	adj
unthreatening	adj
untie	v
until	conj|prep
untimely	adj|adv
untold	adj
untouched	adj|v
untoward	adj
untrue	adj
untutored	adj
unusual	adj|n
unusually	adv
unveil	v
unwarranted	adj
unwieldy	adj
unwilling	adj
unwitting	adj
unwonted	adj
unworldly	adj
up	adj|adv|n|prep|v
up-to-date	adj
upbraid	n|v
update	n|v
upfront	adj|adv|n|v
upgrade	adv|n|v
upheaval	n
uphold	n|v
upkeep	n|v
upland	adj|n
upon	prep
upper	adj|n
upright	adj|adv|n|v
uprising	n|v
uproar	n|v
uproarious	adj
uproot	n|v
upscale	adj|v
upset	adj|n|v
upside-down	adj|adv
upstage	adj|adv|n|v
upstairs	adj|adv|n
upstart	adj|n|v
upsurge	n|v
upswing	n|v
uptight	adj|n
uptodate	adj
upward	adj|adv|n
upwards	adv
uranium	n
urban	adj|n
urbane	adj
urbanism	n
urbanite	n
urbanization	n
urbanize	v
urchin	n
urge	n|v
urgency	n
urgent	adj
ursine	adj|n
us	adj|det|n|pron
usage	n
use	n|v
used	adj|v
useful	adj
useless	adj
user	n
usher	n|v
usual	adj|n
usually	adv
usurp	v
usury	n
utensil	n
utensils	n
utilitarian	adj|n
utility	adj|n
utilization	n
utilize	v
utmost	adj|n
utopia	n
utopian	adj|n
utter	adj|adv|n|v
utterance	n
utterly	adv
uxorious	adj
vacancies	n
vacancy	n
vacant	adj
vacate	v
vacation	n|v
vaccinate	v
vaccine	adj|n|v
vacillate	v
vacillation	n
vacuous	adj
vacuum	n|v
vagabond	adj|n|v
vagary	n
vagrancy	n
vagrant	adj|n
vague	adj|n|v
vain	adj|n|v
valediction	n
valedictory	adj|n
valetudinarian	adj|n
valiant	adj|n
valid	adj
validate	adj|v
validity	n
valley	n|v
valor	n
valorous	adj
valuable	adj|n
valuation	n
value	n|v
valve	n|v
vampire	n|v
van	n|v
vandalism	n
vandalize	v
vanguard	n
vanilla	adj|n
vanish	n|v
vanity	n
vanquish	v
vantage	n|v
vapid	adj
vapor	n|v
vaporization	n
vaporize	v
vaporous	adj
vapour	n|v
variability	n
variable	adj|n
variance	n
variant	adj|n
variation	n
varied	adj|v
variegate	adj|v
variegation	n
variety	n
various	adj|det
varnish	n|v
vary	n|v
vascular	adj
vase	n|v
vast	adj|n
vastness	n
vault	n|v
vaulted	adj|v
vaunting	n|v
vcd	n
veal	n|v
vector	n|v
veer	n|v
vegetable	adj|n
vegetarian	adj|n
vegetate	v
vegetation	n
vehement	adj
vehicle	n|v
veil	n|v
vein	n|v
veining	n|v
velocity	n
velvet	adj|n|v
venal	adj
vendetta	n
vendor	n|v
veneer	n|v
venerable	adj|n
venerate	v
veneration	n
vengeance	n
vengeful	adj
venial	adj
venom	adj|n|v
venomous	adj
vent	n|v
ventilate	v
ventilation	n
ventral	adj|n
ventriloquist	n
venture	n|v
venturesome	adj
venue	n
venus	n
veracious	adj
veracity	n
verb	n|v
verbal	adj|n|v
verbatim	adj|adv|n
verbiage	n
verbose	adj
verdant	adj
verdict	n
verdigris	n|v
verge	n|v
verified	adj|n|v
verify	v
verisimilar	adj
veritable	adj
vermin	n
vernacular	adj|n
vernal	adj|n
versatile	adj
verse	n|v
versed	adj|n|v
versemonger	n
version	n|v
versus	prep|v
vertebrate	adj|n
vertex	n
vertical	adj|n
vertigo	n
verve	n
very	adj|adv|n
vessel	n|v
vest	n|v
vestige	n
vestigial	adj|n
vestment	n
vesture	n|v
veteran	adj|n
veterinarian	adj|n
veterinary	adj|n
veto	n|v
vex	n|v
vexation	n
via	interj|n|prep
viability	n
viable	adj|n
viaduct	n
viands	n
vibrancy	n
vibrant	adj|n
vibrate	adj|n|v
vibration	n
vicar	n
vicarious	adj
vice	adj|n|prep|v
vicinity	n
vicious	adj|n
vicissitude	n
vicissitudinous	adj
victim	n|v
victimize	v
victor	n
victorious	adj
victory	interj|n|v
video	n|v
videocassette	n
videophone	n
videos	n|v
videotape	n|v
vie	n|v
view	n|v
viewer	n
viewpoint	n
vigilance	n
vigilant	adj
vigor	n
vigorous	adj
vigour	n
vile	adj|n
vilify	v
villa	n
village	n
villager	n
villainous	adj
vim	n
vindicate	v
vindication	n
vindictive	adj
vine	n
vinegar	n|v
vintner	n
violate	adj|v
violation	n
violence	n|v
violent	adj|n|v
violently	adv
violet	adj|n
violin	n|v
violinist	n
virago	n
viral	adj|n
virgin	adj|n
virile	adj
virility	n
virtual	adj|n
virtually	adv
virtue	n
virtuosity	n
virtuoso	adj|n
virtuous	adj
virulent	adj
virus	n|v
visa	n|v
visage	n
visas	n|v
visceral	adj
viscid	adj
viscosity	n
viscous	adj
visibility	n
visible	adj
vision	n|v
visionary	adj|n
visit	n|v
visitor	n
visitors	n
vista	n|v
visual	adj|n
visualize	v
vital	adj|n
vitalism	n
vitalist	adj|n
vitality	n
vitalize	v
vitally	adv
vitamin	n|v
vitamine	n
vitiate	v
vitreous	adj|n
vitrify	v
vitriolic	adj
vituperate	adj|v
vituperative	adj
vivacious	adj
vivacity	n
vivid	adj|n
vividly	adv
vocabulary	n
vocal	adj|n
vocalist	n
vocation	n
vocational	adj
vogue	n|v
voice	n|v
void	adj|n|v
volatile	adj|n
volcanic	adj|n
volcano	n|v
volition	n
volley	n|v
volleyball	n
volt	n|v
voltage	n
voluble	adj
volume	n|v
voluminous	adj
voluntary	adj|adv|n
volunteer	n|v
volunteers	n
voluptuous	adj
vomit	n|v
voracious	adj
voracity	n
votary	adj|n
vote	n|v
voter	n
vouch	n|v
voucher	n|v
vow	n|v
vowel	n|v
voyage	n|v
vulgar	adj|n
vulgarity	n
vulnerable	adj
vulpine	adj|n
vulture	adj|n|v
vying	n|v
waddle	n|v
wade	n|v
waffle	n|v
waft	n|v
wag	n|v
wage	n|v
wager	n|v
waggish	adj
waggon	n|v
wagon	n|v
wail	n|v
waist	n
wait	interj|n|v
waiter	n|v
waitress	n|v
waive	n|v
wake	n|v
waken	v
walk	n|v
walking	adj|n|v
walkman	n
walkout	n|v
wall	interj|n|v
wallet	n
wallop	n|v
wallow	adj|n|v
walls	n|v
walnut	adj|n
walrus	n|v
wan	adj|n|v
wand	n|v
wander	n|v
wanderlust	n|v
wane	n|v
wangle	n|v
want	n|v
wanton	adj|n|v
war	n|v
warble	n|v
ward	n|v
warden	n|v
wardrobe	n|v
ware	adj|n|v
warehouse	n|v
warfare	n|v
warm	adj|n|v
warming	n|v
warmonger	n|v
warmth	n
warn	n|v
warning	interj|n|v
warp	n|v
warrant	n|v
warrantable	adj
warranted	adj|v
warranty	n|v
warrior	n
wary	adj|v
wash	n|v
washing	n|v
washroom	n
wasp	n|v
waspish	adj
waste	adj|n|v
wasteful	adj
wastrel	n
watch	n|v
watchdog	n|v
watchful	adj
water	n|v
water-clock	
water-proof	adj
water-skiing	n
watercourse	n
waterfall	n|v
watermelon	n
waterproof	adj|n|v
watershed	adj|n
watertight	adj
watery	adj
watt	n
wave	n|v
wavelength	n
waver	n|v
wavy	adj|n
wax	adj|n|v
waxy	adj|n
way	adj|adv|interj|n|v
waylay	v
wayside	adj|n
we	det|n|pron
weak	adj
weaken	v
weakness	n
wealth	n
wealthy	adj|n
wean	n|v
weapon	n|v
wear	n|v
weariness	n
wearisome	adj
weary	adj|n|v
weasel	n|v
weather	adj|n|v
weathering	n|v
weatherman	n
weave	n|v
weaver	n
weaverbird	n
web	n|v
website	n
wed	n|v
wedding	n|v
wedge	n|v
wedge-shaped	adj
wednesday	adv|n
weed	n|v
weeds	n|v
week	interj|n
weekday	n
weekdays	adv|n
weekend	adj|n|v
weekends	adv|n|v
weekly	adj|adv|n
weep	n|v
weigh	n|v
weight	n|v
weird	adj|adv|n|v
welcome	adj|interj|n|v
weld	n|v
welfare	n|v
well	adj|adv|interj|n|v
well-being	n
well-groomed	adj
well-known	adj
welsh	adj|n|v
welter	adj|n|v
west	adj|adv|n|v
western	adj|n
westerner	n
westward	adj|adv|n
westwards	adv
wet	adj|n|phrase|v
wetland	n
whale	n|v
whales	n|v
wharf	n|v
what	adv|det|interj|n|phrase|pron
whatever	adj|adv|det|interj|n|pron
whatsoever	adv|det|pron
wheat	adj|n
wheedle	n|v
wheel	n|v
wheels	n|v
whelm	n|v
whelp	interj|n|v
when	adv|conj|interj|n|pron
whenever	adv|conj
where	adv|conj|n|pron
whereas	adv|conj|n
whereby	adv
wherever	adv|conj
whet	n|v
whether	conj|det|pron
which	conj|det|pron
whichever	det|pron
whiff	adj|interj|n|v
while	conj|n|prep|v
whilst	adv|conj
whim	n|v
whimsical	adj
whimsy	adj|n|v
whine	n|v
whip	n|v
whir	n|v
whirl	n|v
whirlpool	n|v
whisker	n
whisky	n
whisper	n|v
whistle	n|v
whit	n|prep
white	adj|n|v
whitewash	n|v
whittle	n|v
who	det|n|pron
whoever	pron
whole	adj|adv|n
wholesale	adj|adv|n|v
wholesaler	n
wholesome	adj
wholly	adv
whom	pron
whose	det|phrase|pron
why	adv|interj|n|v
wick	adj|n|v
wicked	adj|adv|n|v
wide	adj|adv|n
widely	adv
widen	n|v
widespread	adj
widow	n|v
width	n
wield	n|v
wife	n|v
wig	adj|interj|n|v
wiggle	n|v
wild	adj|adv|n|v
wilderness	n
wildlife	n
wile	n|v
wilful	adj
will	n|v
willful	adj
willing	adj|n|v
willingly	adv
willingness	n
willow	n|v
willowy	adj
wilt	n|v
wily	adj
win	n|phrase|v
wince	n|v
wind	n|v
windbag	n|v
windbreaker	n
windfall	n
winding	adj|n|v
windmill	n|v
window	n|v
windswept	adj
windy	adj|n
wine	n|v
wing	n|v
wingspan	n
wink	n|v
winkle	n|v
winner	n
winnow	n|v
winsome	adj
winter	adj|n|v
wipe	n|v
wire	n|v
wireless	adj|n|v
wiretap	n|v
wisdom	n
wise	adj|n|v
wish	n|v
wispy	adj
wistful	adj
wit	n|prep|v
witch	n|v
with	adv|n|prep
withdraw	n|v
withdrawal	n
wither	adv|n|v
withhold	n|v
within	adj|adv|prep
without	adv|conj|prep
withstand	v
witness	n|v
witticism	n
witty	adj|n
wizardry	n
wizen	adj|v
wizened	adj|v
wobble	n|v
woe	adj|interj|n
wolf	n|v
wollongong	n
woman	n|v
wonder	n|v
wonderful	adj|adv
wont	adj|n|v
woo	adj|interj|n|v
wood	adj|n|v
woodcut	n
wooden	adj|n
woodpecker	n
woods	n|v
wool	n
woolen	adj|n
woollen	adj|n
woolly	adj|n
word	interj|n|v
wording	n|v
words	n|v
work	n|v
workday	adj|n
worker	n
workforce	n
working	adj|n|v
workload	n
workman	n
workmate	n
workpiece	n
workplace	n
works	n|v
workshop	n|v
workshops	n|v
world	n|v
world-wide	adj|adv
worldly	adj|adv
worldwide	adj|adv
worm	n|v
worn	adj|v
worried	adj|v
worry	n|v
worse	adj|adv|n|v
worship	n|v
worst	adj|adv|n|v
worth	adj|n|v
worthless	adj
worthwhile	adj
worthy	adj|n|v
would	interj|n|v
wound	n|v
wounded	adj|v
wraith	n
wrangle	n|v
wrangler	n
wrap	n|v
wrath	adj|n|v
wreak	n|v
wreath	n|v
wreathe	v
wreck	n|v
wreckage	n
wren	n
wrench	n|v
wrestle	n|v
wrestling	n|v
wretched	adj
wright	n|v
wring	n|v
wrinkle	n|v
wrist	n|v
wristwatch	n
writ	n|v
write	n|v
writer	n
writing	n|v
wrong	adj|adv|n|v
wrought	adj|v
wry	adj|n|v
x-ray	adj|n|v
xenophobe	adj|n
xenophobia	n
xerophyte	n
xerox	n|v
yacht	n|v
yard	n|v
yardstick	n
yarn	n|v
yaw	n|v
yawn	n|v
